ciudad,calle,fecha,hora,ruta_imagen,num_vehiculos,nivel_trafico,temperatura,lluvia,litros_m2,laborable,franja_horaria
Madrid,Pº Castellana - S. Delgado,2025-10-26,1900-01-01 00:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__Castellana_-_S._Delgado_2025-10-26_00-30-02.jpg,0,Bajo,15.4,No,0.0,No laborable,Noche
Madrid,Av. de América - F. Silvela,2025-10-26,1900-01-01 00:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Av._de_Am_rica_-_F._Silvela_2025-10-26_00-30-02.jpg,0,Bajo,15.4,No,0.0,No laborable,Noche
Madrid,Callao / Gran Vía,2025-10-26,1900-01-01 00:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Callao___Gran_V_a_2025-10-26_00-30-03.jpg,4,Bajo,15.4,No,0.0,No laborable,Noche
Madrid,Cuatro Caminos,2025-10-26,1900-01-01 00:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cuatro_Caminos_2025-10-26_00-30-03.jpg,9,Medio,15.4,No,0.0,No laborable,Noche
Madrid,Pº del Prado - Huertas,2025-10-26,1900-01-01 00:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__del_Prado_-_Huertas_2025-10-26_00-30-04.jpg,1,Bajo,15.4,No,0.0,No laborable,Noche
Madrid,Plaza de Castilla (Norte),2025-10-26,1900-01-01 00:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Plaza_de_Castilla_(Norte)_2025-10-26_00-30-04.jpg,2,Bajo,15.4,No,0.0,No laborable,Noche
Madrid,Princesa - Serrano Jover,2025-10-26,1900-01-01 00:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Princesa_-_Serrano_Jover_2025-10-26_00-45-00.jpg,4,Bajo,15.3,No,0.0,No laborable,Noche
Madrid,Alonso Martínez,2025-10-26,1900-01-01 00:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alonso_Mart_nez_2025-10-26_00-45-01.jpg,4,Bajo,15.3,No,0.0,No laborable,Noche
Madrid,Cibeles 1,2025-10-26,1900-01-01 00:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cibeles_1_2025-10-26_00-45-01.jpg,10,Medio,15.3,No,0.0,No laborable,Noche
Madrid,Alcalá - Velázquez,2025-10-26,1900-01-01 00:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alcal__-_Vel_zquez_2025-10-26_00-45-02.jpg,10,Medio,15.3,No,0.0,No laborable,Noche
Madrid,Pº Castellana - S. Delgado,2025-10-26,1900-01-01 00:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__Castellana_-_S._Delgado_2025-10-26_00-45-02.jpg,0,Bajo,15.3,No,0.0,No laborable,Noche
Madrid,Av. de América - F. Silvela,2025-10-26,1900-01-01 00:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Av._de_Am_rica_-_F._Silvela_2025-10-26_00-45-03.jpg,0,Bajo,15.3,No,0.0,No laborable,Noche
Madrid,Callao / Gran Vía,2025-10-26,1900-01-01 00:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Callao___Gran_V_a_2025-10-26_00-45-03.jpg,3,Bajo,15.3,No,0.0,No laborable,Noche
Madrid,Cuatro Caminos,2025-10-26,1900-01-01 00:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cuatro_Caminos_2025-10-26_00-45-03.jpg,15,Medio,15.3,No,0.0,No laborable,Noche
Madrid,Pº del Prado - Huertas,2025-10-26,1900-01-01 00:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__del_Prado_-_Huertas_2025-10-26_00-45-04.jpg,1,Bajo,15.3,No,0.0,No laborable,Noche
Madrid,Plaza de Castilla (Norte),2025-10-26,1900-01-01 00:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Plaza_de_Castilla_(Norte)_2025-10-26_00-45-04.jpg,2,Bajo,15.3,No,0.0,No laborable,Noche
Madrid,Princesa - Serrano Jover,2025-10-26,1900-01-01 01:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Princesa_-_Serrano_Jover_2025-10-26_01-00-00.jpg,3,Bajo,15.2,No,0.0,No laborable,Noche
Madrid,Alonso Martínez,2025-10-26,1900-01-01 01:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alonso_Mart_nez_2025-10-26_01-00-01.jpg,8,Medio,15.2,No,0.0,No laborable,Noche
Madrid,Cibeles 1,2025-10-26,1900-01-01 01:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cibeles_1_2025-10-26_01-00-02.jpg,11,Medio,15.2,No,0.0,No laborable,Noche
Madrid,Alcalá - Velázquez,2025-10-26,1900-01-01 01:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alcal__-_Vel_zquez_2025-10-26_01-00-02.jpg,5,Bajo,15.2,No,0.0,No laborable,Noche
Madrid,Pº Castellana - S. Delgado,2025-10-26,1900-01-01 01:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__Castellana_-_S._Delgado_2025-10-26_01-00-03.jpg,1,Bajo,15.2,No,0.0,No laborable,Noche
Madrid,Av. de América - F. Silvela,2025-10-26,1900-01-01 01:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Av._de_Am_rica_-_F._Silvela_2025-10-26_01-00-03.jpg,2,Bajo,15.2,No,0.0,No laborable,Noche
Madrid,Callao / Gran Vía,2025-10-26,1900-01-01 01:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Callao___Gran_V_a_2025-10-26_01-00-04.jpg,3,Bajo,15.2,No,0.0,No laborable,Noche
Madrid,Cuatro Caminos,2025-10-26,1900-01-01 01:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cuatro_Caminos_2025-10-26_01-00-04.jpg,3,Bajo,15.2,No,0.0,No laborable,Noche
Madrid,Pº del Prado - Huertas,2025-10-26,1900-01-01 01:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__del_Prado_-_Huertas_2025-10-26_01-00-04.jpg,0,Bajo,15.2,No,0.0,No laborable,Noche
Madrid,Plaza de Castilla (Norte),2025-10-26,1900-01-01 01:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Plaza_de_Castilla_(Norte)_2025-10-26_01-00-05.jpg,3,Bajo,15.2,No,0.0,No laborable,Noche
Madrid,Princesa - Serrano Jover,2025-10-26,1900-01-01 01:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Princesa_-_Serrano_Jover_2025-10-26_01-15-00.jpg,2,Bajo,15.1,No,0.0,No laborable,Noche
Madrid,Alonso Martínez,2025-10-26,1900-01-01 01:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alonso_Mart_nez_2025-10-26_01-15-01.jpg,5,Bajo,15.1,No,0.0,No laborable,Noche
Madrid,Cibeles 1,2025-10-26,1900-01-01 01:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cibeles_1_2025-10-26_01-15-01.jpg,9,Medio,15.1,No,0.0,No laborable,Noche
Madrid,Alcalá - Velázquez,2025-10-26,1900-01-01 01:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alcal__-_Vel_zquez_2025-10-26_01-15-02.jpg,5,Bajo,15.1,No,0.0,No laborable,Noche
Madrid,Pº Castellana - S. Delgado,2025-10-26,1900-01-01 01:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__Castellana_-_S._Delgado_2025-10-26_01-15-02.jpg,3,Bajo,15.1,No,0.0,No laborable,Noche
Madrid,Av. de América - F. Silvela,2025-10-26,1900-01-01 01:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Av._de_Am_rica_-_F._Silvela_2025-10-26_01-15-03.jpg,1,Bajo,15.1,No,0.0,No laborable,Noche
Madrid,Callao / Gran Vía,2025-10-26,1900-01-01 01:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Callao___Gran_V_a_2025-10-26_01-15-03.jpg,4,Bajo,15.1,No,0.0,No laborable,Noche
Madrid,Cuatro Caminos,2025-10-26,1900-01-01 01:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cuatro_Caminos_2025-10-26_01-15-03.jpg,8,Medio,15.1,No,0.0,No laborable,Noche
Madrid,Pº del Prado - Huertas,2025-10-26,1900-01-01 01:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__del_Prado_-_Huertas_2025-10-26_01-15-04.jpg,0,Bajo,15.1,No,0.0,No laborable,Noche
Madrid,Plaza de Castilla (Norte),2025-10-26,1900-01-01 01:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Plaza_de_Castilla_(Norte)_2025-10-26_01-15-04.jpg,3,Bajo,15.1,No,0.0,No laborable,Noche
Madrid,Princesa - Serrano Jover,2025-10-26,1900-01-01 01:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Princesa_-_Serrano_Jover_2025-10-26_01-30-00.jpg,2,Bajo,14.8,No,0.0,No laborable,Noche
Madrid,Alonso Martínez,2025-10-26,1900-01-01 01:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alonso_Mart_nez_2025-10-26_01-30-01.jpg,3,Bajo,14.8,No,0.0,No laborable,Noche
Madrid,Cibeles 1,2025-10-26,1900-01-01 01:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cibeles_1_2025-10-26_01-30-01.jpg,15,Medio,14.8,No,0.0,No laborable,Noche
Madrid,Alcalá - Velázquez,2025-10-26,1900-01-01 01:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alcal__-_Vel_zquez_2025-10-26_01-30-02.jpg,4,Bajo,14.8,No,0.0,No laborable,Noche
Madrid,Pº Castellana - S. Delgado,2025-10-26,1900-01-01 01:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__Castellana_-_S._Delgado_2025-10-26_01-30-02.jpg,2,Bajo,14.8,No,0.0,No laborable,Noche
Madrid,Av. de América - F. Silvela,2025-10-26,1900-01-01 01:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Av._de_Am_rica_-_F._Silvela_2025-10-26_01-30-03.jpg,2,Bajo,14.8,No,0.0,No laborable,Noche
Madrid,Callao / Gran Vía,2025-10-26,1900-01-01 01:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Callao___Gran_V_a_2025-10-26_01-30-03.jpg,4,Bajo,14.8,No,0.0,No laborable,Noche
Madrid,Cuatro Caminos,2025-10-26,1900-01-01 01:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cuatro_Caminos_2025-10-26_01-30-03.jpg,7,Medio,14.8,No,0.0,No laborable,Noche
Madrid,Pº del Prado - Huertas,2025-10-26,1900-01-01 01:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__del_Prado_-_Huertas_2025-10-26_01-30-04.jpg,7,Medio,14.8,No,0.0,No laborable,Noche
Madrid,Plaza de Castilla (Norte),2025-10-26,1900-01-01 01:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Plaza_de_Castilla_(Norte)_2025-10-26_01-30-04.jpg,4,Bajo,14.8,No,0.0,No laborable,Noche
Madrid,Princesa - Serrano Jover,2025-10-26,1900-01-01 01:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Princesa_-_Serrano_Jover_2025-10-26_01-45-00.jpg,5,Bajo,14.6,No,0.0,No laborable,Noche
Madrid,Alonso Martínez,2025-10-26,1900-01-01 01:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alonso_Mart_nez_2025-10-26_01-45-00.jpg,4,Bajo,14.6,No,0.0,No laborable,Noche
Madrid,Cibeles 1,2025-10-26,1900-01-01 01:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cibeles_1_2025-10-26_01-45-00.jpg,15,Medio,14.6,No,0.0,No laborable,Noche
Madrid,Alcalá - Velázquez,2025-10-26,1900-01-01 01:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alcal__-_Vel_zquez_2025-10-26_01-45-01.jpg,7,Medio,14.6,No,0.0,No laborable,Noche
Madrid,Pº Castellana - S. Delgado,2025-10-26,1900-01-01 01:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__Castellana_-_S._Delgado_2025-10-26_01-45-01.jpg,2,Bajo,14.6,No,0.0,No laborable,Noche
Madrid,Av. de América - F. Silvela,2025-10-26,1900-01-01 01:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Av._de_Am_rica_-_F._Silvela_2025-10-26_01-45-02.jpg,5,Bajo,14.6,No,0.0,No laborable,Noche
Madrid,Callao / Gran Vía,2025-10-26,1900-01-01 01:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Callao___Gran_V_a_2025-10-26_01-45-02.jpg,4,Bajo,14.6,No,0.0,No laborable,Noche
Madrid,Cuatro Caminos,2025-10-26,1900-01-01 01:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cuatro_Caminos_2025-10-26_01-45-02.jpg,11,Medio,14.6,No,0.0,No laborable,Noche
Madrid,Pº del Prado - Huertas,2025-10-26,1900-01-01 01:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__del_Prado_-_Huertas_2025-10-26_01-45-03.jpg,0,Bajo,14.6,No,0.0,No laborable,Noche
Madrid,Plaza de Castilla (Norte),2025-10-26,1900-01-01 01:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Plaza_de_Castilla_(Norte)_2025-10-26_01-45-03.jpg,4,Bajo,14.6,No,0.0,No laborable,Noche
Madrid,Princesa - Serrano Jover,2025-10-26,1900-01-01 02:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Princesa_-_Serrano_Jover_2025-10-26_02-00-00.jpg,6,Medio,14.4,No,0.1,No laborable,Noche
Madrid,Alonso Martínez,2025-10-26,1900-01-01 02:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alonso_Mart_nez_2025-10-26_02-00-01.jpg,10,Medio,14.4,No,0.1,No laborable,Noche
Madrid,Cibeles 1,2025-10-26,1900-01-01 02:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cibeles_1_2025-10-26_02-00-01.jpg,13,Medio,14.4,No,0.1,No laborable,Noche
Madrid,Alcalá - Velázquez,2025-10-26,1900-01-01 02:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alcal__-_Vel_zquez_2025-10-26_02-00-02.jpg,2,Bajo,14.4,No,0.1,No laborable,Noche
Madrid,Pº Castellana - S. Delgado,2025-10-26,1900-01-01 02:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__Castellana_-_S._Delgado_2025-10-26_02-00-02.jpg,0,Bajo,14.4,No,0.1,No laborable,Noche
Madrid,Av. de América - F. Silvela,2025-10-26,1900-01-01 02:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Av._de_Am_rica_-_F._Silvela_2025-10-26_02-00-03.jpg,3,Bajo,14.4,No,0.1,No laborable,Noche
Madrid,Callao / Gran Vía,2025-10-26,1900-01-01 02:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Callao___Gran_V_a_2025-10-26_02-00-03.jpg,3,Bajo,14.4,No,0.1,No laborable,Noche
Madrid,Cuatro Caminos,2025-10-26,1900-01-01 02:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cuatro_Caminos_2025-10-26_02-00-03.jpg,11,Medio,14.4,No,0.1,No laborable,Noche
Madrid,Pº del Prado - Huertas,2025-10-26,1900-01-01 02:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__del_Prado_-_Huertas_2025-10-26_02-00-04.jpg,0,Bajo,14.4,No,0.1,No laborable,Noche
Madrid,Plaza de Castilla (Norte),2025-10-26,1900-01-01 02:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Plaza_de_Castilla_(Norte)_2025-10-26_02-00-04.jpg,0,Bajo,14.4,No,0.1,No laborable,Noche
Madrid,Princesa - Serrano Jover,2025-10-26,1900-01-01 02:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Princesa_-_Serrano_Jover_2025-10-26_02-15-18.jpg,0,Bajo,14.1,No,0.0,No laborable,Noche
Madrid,Alonso Martínez,2025-10-26,1900-01-01 02:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alonso_Mart_nez_2025-10-26_02-15-18.jpg,5,Bajo,14.1,No,0.0,No laborable,Noche
Madrid,Cibeles 1,2025-10-26,1900-01-01 02:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cibeles_1_2025-10-26_02-15-18.jpg,9,Medio,14.1,No,0.0,No laborable,Noche
Madrid,Alcalá - Velázquez,2025-10-26,1900-01-01 02:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alcal__-_Vel_zquez_2025-10-26_02-15-19.jpg,4,Bajo,14.1,No,0.0,No laborable,Noche
Madrid,Pº Castellana - S. Delgado,2025-10-26,1900-01-01 02:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__Castellana_-_S._Delgado_2025-10-26_02-15-19.jpg,2,Bajo,14.1,No,0.0,No laborable,Noche
Madrid,Av. de América - F. Silvela,2025-10-26,1900-01-01 02:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Av._de_Am_rica_-_F._Silvela_2025-10-26_02-15-20.jpg,1,Bajo,14.1,No,0.0,No laborable,Noche
Madrid,Callao / Gran Vía,2025-10-26,1900-01-01 02:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Callao___Gran_V_a_2025-10-26_02-15-20.jpg,4,Bajo,14.1,No,0.0,No laborable,Noche
Madrid,Cuatro Caminos,2025-10-26,1900-01-01 02:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cuatro_Caminos_2025-10-26_02-15-20.jpg,5,Bajo,14.1,No,0.0,No laborable,Noche
Madrid,Pº del Prado - Huertas,2025-10-26,1900-01-01 02:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__del_Prado_-_Huertas_2025-10-26_02-15-21.jpg,0,Bajo,14.1,No,0.0,No laborable,Noche
Madrid,Plaza de Castilla (Norte),2025-10-26,1900-01-01 02:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Plaza_de_Castilla_(Norte)_2025-10-26_02-15-21.jpg,0,Bajo,14.1,No,0.0,No laborable,Noche
Madrid,Princesa - Serrano Jover,2025-10-26,1900-01-01 02:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Princesa_-_Serrano_Jover_2025-10-26_02-30-00.jpg,5,Bajo,13.9,No,0.0,No laborable,Noche
Madrid,Alonso Martínez,2025-10-26,1900-01-01 02:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alonso_Mart_nez_2025-10-26_02-30-00.jpg,10,Medio,13.9,No,0.0,No laborable,Noche
Madrid,Cibeles 1,2025-10-26,1900-01-01 02:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cibeles_1_2025-10-26_02-30-00.jpg,9,Medio,13.9,No,0.0,No laborable,Noche
Madrid,Alcalá - Velázquez,2025-10-26,1900-01-01 02:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alcal__-_Vel_zquez_2025-10-26_02-30-01.jpg,5,Bajo,13.9,No,0.0,No laborable,Noche
Madrid,Pº Castellana - S. Delgado,2025-10-26,1900-01-01 02:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__Castellana_-_S._Delgado_2025-10-26_02-30-01.jpg,0,Bajo,13.9,No,0.0,No laborable,Noche
Madrid,Av. de América - F. Silvela,2025-10-26,1900-01-01 02:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Av._de_Am_rica_-_F._Silvela_2025-10-26_02-30-02.jpg,3,Bajo,13.9,No,0.0,No laborable,Noche
Madrid,Callao / Gran Vía,2025-10-26,1900-01-01 02:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Callao___Gran_V_a_2025-10-26_02-30-02.jpg,0,Bajo,13.9,No,0.0,No laborable,Noche
Madrid,Cuatro Caminos,2025-10-26,1900-01-01 02:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cuatro_Caminos_2025-10-26_02-30-03.jpg,7,Medio,13.9,No,0.0,No laborable,Noche
Madrid,Pº del Prado - Huertas,2025-10-26,1900-01-01 02:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__del_Prado_-_Huertas_2025-10-26_02-30-03.jpg,0,Bajo,13.9,No,0.0,No laborable,Noche
Madrid,Plaza de Castilla (Norte),2025-10-26,1900-01-01 02:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Plaza_de_Castilla_(Norte)_2025-10-26_02-30-03.jpg,1,Bajo,13.9,No,0.0,No laborable,Noche
Madrid,Princesa - Serrano Jover,2025-10-26,1900-01-01 02:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Princesa_-_Serrano_Jover_2025-10-26_02-45-00.jpg,1,Bajo,13.8,No,0.0,No laborable,Noche
Madrid,Alonso Martínez,2025-10-26,1900-01-01 02:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alonso_Mart_nez_2025-10-26_02-45-00.jpg,10,Medio,13.8,No,0.0,No laborable,Noche
Madrid,Cibeles 1,2025-10-26,1900-01-01 02:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cibeles_1_2025-10-26_02-45-00.jpg,15,Medio,13.8,No,0.0,No laborable,Noche
Madrid,Alcalá - Velázquez,2025-10-26,1900-01-01 02:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alcal__-_Vel_zquez_2025-10-26_02-45-01.jpg,2,Bajo,13.8,No,0.0,No laborable,Noche
Madrid,Pº Castellana - S. Delgado,2025-10-26,1900-01-01 02:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__Castellana_-_S._Delgado_2025-10-26_02-45-01.jpg,0,Bajo,13.8,No,0.0,No laborable,Noche
Madrid,Av. de América - F. Silvela,2025-10-26,1900-01-01 02:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Av._de_Am_rica_-_F._Silvela_2025-10-26_02-45-02.jpg,1,Bajo,13.8,No,0.0,No laborable,Noche
Madrid,Callao / Gran Vía,2025-10-26,1900-01-01 02:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Callao___Gran_V_a_2025-10-26_02-45-02.jpg,3,Bajo,13.8,No,0.0,No laborable,Noche
Madrid,Cuatro Caminos,2025-10-26,1900-01-01 02:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cuatro_Caminos_2025-10-26_02-45-02.jpg,6,Medio,13.8,No,0.0,No laborable,Noche
Madrid,Pº del Prado - Huertas,2025-10-26,1900-01-01 02:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__del_Prado_-_Huertas_2025-10-26_02-45-03.jpg,0,Bajo,13.8,No,0.0,No laborable,Noche
Madrid,Plaza de Castilla (Norte),2025-10-26,1900-01-01 02:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Plaza_de_Castilla_(Norte)_2025-10-26_02-45-03.jpg,1,Bajo,13.8,No,0.0,No laborable,Noche
Madrid,Princesa - Serrano Jover,2025-10-26,1900-01-01 02:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Princesa_-_Serrano_Jover_2025-10-26_02-00-00.jpg,6,Medio,14.4,No,0.1,No laborable,Noche
Madrid,Alonso Martínez,2025-10-26,1900-01-01 02:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alonso_Mart_nez_2025-10-26_02-00-01.jpg,10,Medio,14.4,No,0.1,No laborable,Noche
Madrid,Cibeles 1,2025-10-26,1900-01-01 02:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cibeles_1_2025-10-26_02-00-01.jpg,13,Medio,14.4,No,0.1,No laborable,Noche
Madrid,Alcalá - Velázquez,2025-10-26,1900-01-01 02:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alcal__-_Vel_zquez_2025-10-26_02-00-02.jpg,2,Bajo,14.4,No,0.1,No laborable,Noche
Madrid,Pº Castellana - S. Delgado,2025-10-26,1900-01-01 02:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__Castellana_-_S._Delgado_2025-10-26_02-00-02.jpg,0,Bajo,14.4,No,0.1,No laborable,Noche
Madrid,Av. de América - F. Silvela,2025-10-26,1900-01-01 02:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Av._de_Am_rica_-_F._Silvela_2025-10-26_02-00-03.jpg,3,Bajo,14.4,No,0.1,No laborable,Noche
Madrid,Callao / Gran Vía,2025-10-26,1900-01-01 02:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Callao___Gran_V_a_2025-10-26_02-00-03.jpg,3,Bajo,14.4,No,0.1,No laborable,Noche
Madrid,Cuatro Caminos,2025-10-26,1900-01-01 02:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cuatro_Caminos_2025-10-26_02-00-03.jpg,11,Medio,14.4,No,0.1,No laborable,Noche
